Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
ATF4 human	8/35	0.426058313884734	0.999943847071066	0	0	1.15395022382029	0.984526161507856	MAP1LC3B;CCL2;S100P;TRIB3;DISC1;SIRT1;SIRT2;ATG5
NFATC2 mouse	5/21	0.433925170711199	0.999943847071066	0	0	1.21700453209211	1.01605661074055	CCNA2;IL2RA;NFATC1;ICOS;TNF
CTCF mouse	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	IRAK2;ATXN7
HDAC3 mouse	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	JUN;PHLPP1
HOXA1 human	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	PCNA;BCL2
HOXC8 mouse	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	PCNA;CLEC10A
JUND mouse	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	JUN;CCL5
MEF2A mouse	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	MEF2A;COX6A1
MSX2 human	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	BCL2;SOD1
NFATC1 human	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	SP1;ICAM1
STAT4 mouse	2/7	0.435237651541832	0.999943847071066	0	0	1.55769889840881	1.29579219040053	TBX21;IL18R1
ELF1 mouse	3/12	0.457043813262788	0.999943847071066	0	0	1.29807378387202	1.01636064653458	CSF1R;TOLLIP;FLI1
IKBKB mouse	3/12	0.457043813262788	0.999943847071066	0	0	1.29807378387202	1.01636064653458	RPS6KB1;TNF;NFKB1
NR1I2 mouse	3/12	0.457043813262788	0.999943847071066	0	0	1.29807378387202	1.01636064653458	INSIG1;CD36;PPARA
USF1 human	14/65	0.461306727466505	0.999943847071066	0	0	1.06905831323445	0.827121976533513	POU2F1;MVP;TYMS;NFKB1;EXT1;ISG20;APC;TCN2;TBX21;APEX1;SERBP1;B2M;CTSB;SF1
REL human	5/22	0.477723113971943	0.999943847071066	0	0	1.14534397786552	0.846093054695789	BCL2A1;IL2RA;CCL5;CCL2;ICAM1
HDAC2 human	6/27	0.484112372004394	0.999943847071066	0	0	1.11261245493051	0.807131605141793	DNMT1;SP1;ALOX5;TNFSF10;CCL2;TGFBR2
PPARG human	14/66	0.486362822537034	0.999943847071066	0	0	1.0484333981756	0.755711197240758	ERO1A;CD83;POU2F1;CSF1;CFLAR;AGER;ICAM1;ACAT1;SLC5A5;ERP44;CAT;BCL2;PLIN2;CD36
ETS2 human	7/32	0.489270733557781	0.999943847071066	0	0	1.09035294117647	0.779427128159922	APP;EGR1;CDKN2A;CDK1;PDE7A;FLI1;ICAM1
EGR1 mouse	15/71	0.489415574384509	0.999943847071066	0	0	1.04307728739826	0.745323892364605	JUN;ENO1;TNF;NDRG1;ICAM1;TGFBR2;MAP1LC3B;MAPK8;CCND2;STIM1;CAT;BIRC5;CCL2;BAX;LTB
ESR1 human	16/76	0.492249442729492	0.999943847071066	0	0	1.03843445508884	0.736010870507081	NQO1;BTG2;JUN;SERPINB9;TYMS;RUNX2;CCNA2;CRHBP;YWHAQ;SP1;CDK4;BCL2;CTNNB1;JAK2;MTA3;PELP1
SP1 human	97/472	0.493506973734648	0.999943847071066	0	0	1.0073089390142	0.711379995439142	APP;CD83;TPMT;TNF;ICAM1;RASSF1;CCND2;DPYSL2;BSG;FPGS;TNFSF10;SKP2;SLC39A1;TMPO;KCNH2;STARD3;USP7;ST6GAL1;CSNK2A1;ADAM10;TICAM1;HLA-G;SIGIRR;DNMT1;ABCB1;CD151;CREM;XPC;ABCB8;GATA3;GSPT1;UGCG;LDHA;FXR2;UBC;EGR1;VDR;LYZ;NFKB1;ISG20;TCN2;CDK4;SP3;BCL2;NF1;CD28;B4GALT1;ITGB2;ATP2A3;LSP1;GM2A;ADGRE5;C1QBP;CASP3;ITGAX;CTSB;ABCC1;PLAUR;SIRT1;TGFBR2;DDB1;CCNA2;SLC7A5;UGDH;CREB1;CAT;BIRC5;IRF5;EAPP;CD44;ARF6;HDAC4;NOL7;HTT;SLC3A2;MAT2B;TYMS;MAT2A;ALOX5;CCL5;TBX21;CCL2;BRD7;LDLR;MICA;NQO2;CDKN2A;SLC31A1;NOS3;SOD1;CENPH;APEX1;POLE2;IL2RB;BAX;VIM;RECK
MYB human	8/37	0.49360821801745	0.999943847071066	0	0	1.07423219010745	0.758422060303019	MAT2A;IL7;SP3;BCL2;PDCD4;GATA3;NR3C1;ICAM1
APEX1 mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	PAX5;NFKB1
BRCA1 mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	AKT1;SIRT1
ERG mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	SNAI1;VIM
ESRRA mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	ACADM;PPARA
FOXC1 mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	SNAI1;RUNX2
FOXD3 human	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	CYFIP2;NDRG1
FOXF2 human	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	ITGB1;WASF2
GLI1 mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	RUNX3;RUNX2
HDAC5 human	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	MEF2A;SLC2A1
HMGA2 mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	SNAI1;NFKB1
KLF8 human	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	EPSTI1;VIM
MYBL2 human	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	SP1;NCL
MYF6 mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	RB1;RECK
SMAD7 mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	SMAD3;GLB1
VDR mouse	2/8	0.5094150560593	0.999943847071066	0	0	1.29800081599347	0.875491374601634	CTNNB1;RUNX2
AR mouse	3/13	0.51432801003298	0.999943847071066	0	0	1.16819294809011	0.776724558245145	TNF;RUNX2;FKBP5
HDAC7 human	3/13	0.51432801003298	0.999943847071066	0	0	1.16819294809011	0.776724558245145	MEF2A;ACTN4;HIF1A
KLF5 human	3/13	0.51432801003298	0.999943847071066	0	0	1.16819294809011	0.776724558245145	ITGB2;BIRC5;HIF1A
NFYC human	3/13	0.51432801003298	0.999943847071066	0	0	1.16819294809011	0.776724558245145	ABCB1;FXR2;CCND2
FOXM1 mouse	5/23	0.520316260185557	0.999943847071066	0	0	1.08164570744189	0.706659107436552	IKBKB;CDKN2A;STAT3;SNAI1;PRRC2A
NANOG human	5/23	0.520316260185557	0.999943847071066	0	0	1.08164570744189	0.706659107436552	LXN;YES1;MTF2;L1TD1;KLF2
NOTCH1 mouse	5/23	0.520316260185557	0.999943847071066	0	0	1.08164570744189	0.706659107436552	CASP3;CTNNB1;TCF3;NFKB1;RUNX2
HDAC1 mouse	6/28	0.522613861652599	0.999943847071066	0	0	1.06197233298434	0.68912701728999	RBL2;JUN;SP1;CCL5;PPARG;RECK
SMAD3 mouse	10/49	0.558570038975972	0.999943847071066	0	0	0.998345943158305	0.581411981040021	JUN;RIF1;SNAI1;NEDD9;CCL2;PPARG;LGALS9;TPSAB1;SIRT1;RUNX2
LEF1 human	6/29	0.559907724956298	0.999943847071066	0	0	1.01573569990305	0.589109728626358	CYLD;CTLA4;BIRC5;CTNNB1;TCF3;SKP2
ETS1 human	16/79	0.560771343236247	0.999943847071066	0	0	0.988798041119338	0.57196236036434	EGR1;ABCB1;CSNK2A1;PARP1;CDKN2A;ECE1;NDRG1;EMSY;FLI1;TGFBR2;ATXN2;CSNK2B;TBXAS1;IL2RB;BAX;CTSB
ATF1 human	5/24	0.561340844867846	0.999943847071066	0	0	1.02465251811547	0.591662020708429	USP7;LDHA;MAP1LC3B;PLAUR;BCL2
ESR2 human	4/19	0.563806395021028	0.999943847071066	0	0	1.0383214956323	0.595004274503416	JUN;MKNK2;CD68;PELP1
GATA2 human	4/19	0.563806395021028	0.999943847071066	0	0	1.0383214956323	0.595004274503416	NOS3;DPYSL2;PECAM1;PPARG
GATA4 human	4/19	0.563806395021028	0.999943847071066	0	0	1.0383214956323	0.595004274503416	FCGR3B;CCND2;NOS3;HDAC9
NFKBIA human	4/19	0.563806395021028	0.999943847071066	0	0	1.0383214956323	0.595004274503416	CCL5;TNFSF10;NFKB1;ICAM1
NR3C1 mouse	4/19	0.563806395021028	0.999943847071066	0	0	1.0383214956323	0.595004274503416	PDHX;VDR;CDK4;RUNX2
PML human	4/19	0.563806395021028	0.999943847071066	0	0	1.0383214956323	0.595004274503416	CASP3;TNFSF10;BAX;PML
EGR2 mouse	3/14	0.56819428045228	0.999943847071066	0	0	1.06192680972309	0.600298598118731	NAB1;IL2RB;HOXB2
EZH2 mouse	3/14	0.56819428045228	0.999943847071066	0	0	1.06192680972309	0.600298598118731	CCNA2;BCL2L11;TBX21
NFYB human	3/14	0.56819428045228	0.999943847071066	0	0	1.06192680972309	0.600298598118731	ABCB1;FXR2;CCND2
SNAI2 human	3/14	0.56819428045228	0.999943847071066	0	0	1.06192680972309	0.600298598118731	VDR;LPAR2;CD44
ZEB1 mouse	3/14	0.56819428045228	0.999943847071066	0	0	1.06192680972309	0.600298598118731	RBL2;ITGA4;GATA3
BTF3 human	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	RRAS2;NFKB1
DNMT3A human	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	SETDB1;CDKN2A
EBF1 mouse	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	PPARG;PAX5
ELF1 human	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	CD68;FLI1
ESRRA human	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	SNAI1;DAP3
FOXO3 mouse	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	CCND2;SIRT1
SMAD7 human	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	CDK1;TGFBR1
SMARCA4 human	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	CDKN2A;CD44
ZNF148 human	2/9	0.576867171438377	0.999943847071066	0	0	1.1125021856968	0.612035561902297	CDKN2A;VIM
EZH2 human	8/40	0.589829217440705	0.999943847071066	0	0	0.97333905368963	0.51384733929417	PCNA;APC;PAX8;SATB1;VDR;CDKN2A;PIP5K1C;RUNX3
CREM human	5/25	0.600510530302046	0.999943847071066	0	0	0.973358647721705	0.496388675387449	CCNA2;ZAP70;CREB1;GPX4;SLC5A5
SRF human	5/25	0.600510530302046	0.999943847071066	0	0	0.973358647721705	0.496388675387449	CREB1;UBE2S;FHL2;FXN;KPNA1
ELK1 human	4/20	0.607416586697815	0.999943847071066	0	0	0.973365172667156	0.485261881062337	ZFP36;SRF;SKP2;DAP3
NANOG mouse	4/20	0.607416586697815	0.999943847071066	0	0	0.973365172667156	0.485261881062337	ZFP57;SNAI1;TCF3;NFKB1
NFYA human	4/20	0.607416586697815	0.999943847071066	0	0	0.973365172667156	0.485261881062337	ABCB1;FXR2;CCND2;SP3
RXRA human	4/20	0.607416586697815	0.999943847071066	0	0	0.973365172667156	0.485261881062337	IL2RA;IL2RB;NOL7;TLR10
SREBF2 human	4/20	0.607416586697815	0.999943847071066	0	0	0.973365172667156	0.485261881062337	ACOT7;PPARG;LDLR;FDFT1
VHL human	4/20	0.607416586697815	0.999943847071066	0	0	0.973365172667156	0.485261881062337	KLF10;TFRC;BHLHE40;HIF1A
CLOCK mouse	3/15	0.618196526636005	0.999943847071066	0	0	0.973371694417238	0.468142014389931	NAMPT;BHLHE40;CRY2
ETV4 mouse	3/15	0.618196526636005	0.999943847071066	0	0	0.973371694417238	0.468142014389931	CCND2;VIM;TGFBR2
JUNB human	3/15	0.618196526636005	0.999943847071066	0	0	0.973371694417238	0.468142014389931	NQO1;CD82;CDKN2A
NFYA mouse	3/15	0.618196526636005	0.999943847071066	0	0	0.973371694417238	0.468142014389931	CCND2;CDK1;ARNTL
NR4A1 human	3/15	0.618196526636005	0.999943847071066	0	0	0.973371694417238	0.468142014389931	CCNA2;RNF7;TNF
PTTG1 human	3/15	0.618196526636005	0.999943847071066	0	0	0.973371694417238	0.468142014389931	CDC42;CDK1;RAC1
TBP human	3/15	0.618196526636005	0.999943847071066	0	0	0.973371694417238	0.468142014389931	APP;BCL2;NF1
E2F4 mouse	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	RB1;MAP1LC3B
LMO2 human	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	LEF1;NFATC1
NFIL3 human	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	APP;TNFSF10
NFKB2 mouse	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	HIF1A;SND1
POU2F2 human	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	HLA-DRA;HLA-DOB
SNAI1 human	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	VDR;SNAI1
TAL1 mouse	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	TCF3;RUNX1
TBX21 mouse	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	IL7;GATA3
TRP63 mouse	2/10	0.637244583295273	0.999943847071066	0	0	0.973378212974296	0.438605912440949	SATB1;PTK2
MITF human	5/26	0.637611892012376	0.999943847071066	0	0	0.926949907841628	0.417151096185828	BCL2A1;PRKCB;SERPINF1;HIF1A;BEST1
SIRT1 mouse	5/26	0.637611892012376	0.999943847071066	0	0	0.926949907841628	0.417151096185828	SMAD3;PARP1;UCP2;RICTOR;PPARG
SMAD4 human	5/26	0.637611892012376	0.999943847071066	0	0	0.926949907841628	0.417151096185828	ZFP36;JUN;UCP2;HP;BCL2
AR human	18/93	0.642726729325173	0.999943847071066	0	0	0.934165642664045	0.41293450618263	MED1;PTPN1;TCF7L2;BTG2;JUN;TSC2;GTF2F1;NDRG1;NFKB1;STIM1;IFI16;NAT1;BSG;AKT1;PMEPA1;CTNNB1;VIM;FKBP4
JUN human	29/149	0.648107502653346	0.999943847071066	0	0	0.940522835551175	0.407903528496627	APP;BECN1;ABCB1;CD82;CSF1;CREM;DDX21;TXN;TNF;ETS1;LDHA;MAPK8;MAT2A;CCL5;NAMPT;ITGAX;CCL2;NQO1;JUN;MAP3K1;SYK;VDR;NOS3;PLAUR;TNFRSF10A;TNFRSF1B;RUNX2;PPARA;PPARD
ATF2 mouse	3/16	0.664101278561717	0.999943847071066	0	0	0.898440443004596	0.367750193038612	ENTPD1;PPARG;TNF
ATF3 human	3/16	0.664101278561717	0.999943847071066	0	0	0.898440443004596	0.367750193038612	CD82;CCL5;LDLR
GTF2I mouse	3/16	0.664101278561717	0.999943847071066	0	0	0.898440443004596	0.367750193038612	CFDP1;NSD1;TGFBR2
NFIC human	5/27	0.672498116804908	0.999943847071066	0	0	0.884760144314284	0.351033867328426	GTF3C1;JUN;POLE2;CCL2;HMGB1
POU5F1 mouse	5/27	0.672498116804908	0.999943847071066	0	0	0.884760144314284	0.351033867328426	RIF1;KIF2A;EED;TET2;KLF2
JUN mouse	25/131	0.683312832250308	0.999943847071066	0	0	0.917790752766088	0.349497010884158	CSF1R;ASAH1;SLC2A1;PRDM1;NR3C1;TNF;ICAM1;MAPK8;CCND2;CCL5;CCL2;TPSAB1;JUN;SMURF1;CDKN2A;PLAUR;SIRT1;SLC39A14;NFKB1;BCL3;CAT;PLIN2;PTPN4;NECTIN2;NFE2L2
SOX2 human	4/22	0.686130239165301	0.999943847071066	0	0	0.865104634391923	0.32587437557018	ITGA6;L1TD1;VIM;MKI67
CITED2 mouse	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	SMAD3;PPARG
KLF5 mouse	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	EGR1;RUNX2
MECP2 human	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	ABCB1;ALOX5
MSC human	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	IL2RA;CTLA4
NFIC mouse	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	CCL2;MBP
PAX6 human	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	ITGB1;PDHX
PITX2 human	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	ABCB1;LEF1
RORA mouse	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	PPARA;ARNTL
SP4 human	2/11	0.690621413721338	0.999943847071066	0	0	0.865170678634571	0.320254595332419	BIRC5;NFKB1
YY1 human	17/91	0.701098482184035	0.999943847071066	0	0	0.894026827810612	0.317475107569235	HDAC2;PCNA;TFRC;PARP1;PRDM2;INO80;COX6A1;NR3C1;LSS;HIF1A;FCGR3B;APC;NF1;HLA-DRA;LRIG2;GBP1;LDLR
MITF mouse	5/28	0.705081619395583	0.999943847071066	0	0	0.846239055876275	0.295711223328479	CLCN7;ITGA4;OSTM1;PIK3R1;BEST1
FOXM1 human	3/17	0.7058424101054	0.999943847071066	0	0	0.834213656079474	0.29060940674839	BTG2;CDKN2A;CDC25B
HMGA1 human	3/17	0.7058424101054	0.999943847071066	0	0	0.834213656079474	0.29060940674839	SP1;SLC2A3;CD44
RUNX1 mouse	3/17	0.7058424101054	0.999943847071066	0	0	0.834213656079474	0.29060940674839	CSF1R;CDKN2A;SLC22A17
PPARA human	7/39	0.711092376237167	0.999943847071066	0	0	0.851462928921569	0.290308783155938	TUBA1B;ACSL1;PLIN2;MLYCD;CD36;IL6R;SREBF2
E2F4 human	4/23	0.721038408587041	0.999943847071066	0	0	0.819521249854983	0.268034973514878	CUX1;BIRC5;PPARG;MAP3K5
KLF4 human	7/40	0.73681483836937	0.999943847071066	0	0	0.825609031491384	0.25215640020661	IFITM3;HSPA8;LXN;VDR;BIRC5;PFKP;SOD1
MSX1 mouse	2/12	0.737336877397917	0.999943847071066	0	0	0.778604651162791	0.237248933469064	SRF;ETS1
NR1I3 mouse	2/12	0.737336877397917	0.999943847071066	0	0	0.778604651162791	0.237248933469064	PPIG;PPARA
SF1 human	2/12	0.737336877397917	0.999943847071066	0	0	0.778604651162791	0.237248933469064	U2AF2;SF3B1
TBX21 human	2/12	0.737336877397917	0.999943847071066	0	0	0.778604651162791	0.237248933469064	FUT7;GATA3
DLX3 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	RUNX2
EHMT2 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	PPARG
EOMES mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	RORC
ETV2 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	FLI1
ETV5 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	ELMO1
FOXP2 human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	PLAUR
GTF2IRD1 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	TGFBR2
HAND2 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	RUNX2
HDGF human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	VIM
HESX1 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	DNMT1
HEY1 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	RUNX2
IKBKB human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	CD44
MAF human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	CCND2
MEF2D human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	JUN
MEIS2 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	TGFBR2
MSX1 human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	ZHX2
NEUROG2 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	EOMES
NKX2-1 human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	SP1
PAX2 human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	ADAM10
PAX3 human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	DPYSL2
PAX7 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	ETS1
PLAG1 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	EGR1
POU3F1 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	MBP
SATB1 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	BCL2
SFPQ human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	STAT6
SOX17 human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	SERBP1
SOX4 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	CTNNB1
SPDEF mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	BIRC5
SRY human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	WDR5
TCF21 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	SF1
ZBTB33 mouse	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	CTNNB1
ZEB2 human	1/6	0.746341094769681	0.999943847071066	0	0	0.7786588350465	0.227814202259399	VIM
FOXO1 human	4/24	0.75297788327871	0.999943847071066	0	0	0.778496203771736	0.220874493811413	EGR1;TNFSF10;NLK;KLF2
BRCA1 human	10/57	0.754774284571471	0.999943847071066	0	0	0.827997223657362	0.232945870111393	EGR1;STAT1;KHSRP;STAT3;XPC;JAK2;SIRT1;HIF1A;E2F6;JAK1
SP1 mouse	51/270	0.758966467192367	0.999943847071066	0	0	0.905541903688719	0.249746358724427	APP;CSF1;COX4I1;SLC2A1;SLC2A3;TNF;ETS1;ICAM1;CCND2;BSG;TSPO;JAK3;GSTK1;ABCC1;PCYT1A;PARP1;SLC11A1;CIRBP;PLAUR;SIRT1;RUNX2;KLF16;TGFBR2;SLC7A5;ITGA6;CSF1R;ASAH1;DNMT1;SLC3A2;TYMS;NDRG1;ARNTL;PTDSS1;ALOX5;UCP2;LMNA;CCL2;MBP;CD55;EGR1;JUN;SETDB1;NOS3;NFATC1;PRDX6;SP1;SP4;BHLHE40;NF1;PEMT;NECTIN2
CREBBP mouse	7/41	0.760890792033735	0.999943847071066	0	0	0.801275951557093	0.218961023290083	MED1;LDHA;SETDB1;BCL2;BIRC5;TNF;NFKB1
YBX1 human	5/30	0.76323882490867	0.999943847071066	0	0	0.77844194022538	0.210322782093385	ABCB1;ANAPC4;TYMS;SKP2;MNAT1
USF2 human	8/47	0.77231271411893	0.999943847071066	0	0	0.798285150332221	0.206249534294189	ATP5F1A;POU2F1;APC;TCN2;HIF1A;B2M;CTSB;SF1
GLI1 human	3/19	0.777169691924915	0.999943847071066	0	0	0.729845127326151	0.183991445007093	JUN;BCL2;AKT1
NR0B2 mouse	3/19	0.777169691924915	0.999943847071066	0	0	0.729845127326151	0.183991445007093	SMAD3;MTF1;PPARG
SMAD2 mouse	3/19	0.777169691924915	0.999943847071066	0	0	0.729845127326151	0.183991445007093	BECN1;RGCC;PPARG
TRP73 mouse	3/19	0.777169691924915	0.999943847071066	0	0	0.729845127326151	0.183991445007093	BAX;NR3C1;BBC3
XBP1 human	3/19	0.777169691924915	0.999943847071066	0	0	0.729845127326151	0.183991445007093	ZHX2;EDEM2;CCL2
NFKB1 mouse	37/200	0.777320090917977	0.999943847071066	0	0	0.882753919563736	0.222368410053731	CD86;BMPR2;ITGAM;CSF1;LEF1;NUDT1;STK39;SLC2A1;TNF;AGER;IKBKB;ALOX5;CCL5;AKT1;CCL2;MBP;BANP;NQO1;TNFSF15;RIPK2;STAT1;NOS3;PLAUR;CFLAR;NFKB1;TAPBP;EBNA1BP2;CDK4;ADORA2B;IL2RA;BCL2;CTNNB1;BIRC5;PLIN2;PPARA;GCLM;PTPN4
ATF4 mouse	2/13	0.777883886059176	0.999943847071066	0	0	0.707777901413152	0.177778246676465	SPHK2;TRIB3
CUX1 mouse	2/13	0.777883886059176	0.999943847071066	0	0	0.707777901413152	0.177778246676465	CCNA2;RUNX2
EPAS1 mouse	2/13	0.777883886059176	0.999943847071066	0	0	0.707777901413152	0.177778246676465	FXN;RUNX2
MYBL2 mouse	2/13	0.777883886059176	0.999943847071066	0	0	0.707777901413152	0.177778246676465	ADORA2B;PRRC2A
STAT5A human	2/13	0.777883886059176	0.999943847071066	0	0	0.707777901413152	0.177778246676465	CCND2;SP1
CREBBP human	4/25	0.782019244731225	0.999943847071066	0	0	0.741378304934514	0.182287079546967	CREB1;IRF1;PPARA;TRIM22
IRF1 mouse	4/25	0.782019244731225	0.999943847071066	0	0	0.741378304934514	0.182287079546967	CCL5;TAP2;GBP2;TNF
E2F3 mouse	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	CDKN2A
E2F6 human	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	BRD7
ELK1 mouse	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	EGR1
MAX mouse	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	BAX
MEIS1 mouse	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	TGFBR2
MTF1 human	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	SOD1
NCOA3 human	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	BCL2
NCOR1 human	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	PPARG
NFATC2 human	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	ENPP2
NR2F2 human	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	PPARA
SIN3A mouse	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	SP3
TBP mouse	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	NF1
YBX1 mouse	1/7	0.79819158418984	0.999943847071066	0	0	0.648841572850383	0.146253192280819	SLC2A3
ARNT human	3/20	0.807126075024616	0.999943847071066	0	0	0.686869850780665	0.147179309357553	JUN;BHLHE40;HIF1A
RARA human	4/26	0.80827508707863	0.999943847071066	0	0	0.707634760537038	0.15062205720967	RPTOR;PRKCA;ETS1;ICAM1
